原 id,id,type,question,option_1,option_2,option_3,answer,media_file,解析,,,,,,
340,c_txt_340,choice_text,補充煞車油：,必須是使用同一廠牌同一規格之煞車油,不分廠牌不分規格之煞車油皆可補充,臨時沒有煞車油時可用機油替代,1,,補充煞車油務必使用同一廠牌、同一規格的煞車油，避免混合,,,,,,
341,c_txt_341,choice_text,汽車使用中電瓶水不足時，應加入：,稀硫酸,蒸餾水,電水,2,,電瓶水不足時應加入蒸餾水，以維持電瓶正常運作,,,,,,
342,c_txt_342,choice_text,檢查電瓶液面高低，並進行補充時：,只要檢查一孔即可,只要檢查二孔即可,必須每一孔都檢查及補充,3,,檢查及補充電瓶液時，必須逐一檢查每一孔的液面高度,,,,,,
343,c_txt_343,choice_text,夜間黑暗處，檢查電瓶液時，不可使用之照明工具：,手電筒,打火機,車上電源工作燈,2,,電瓶會產生氫氣，使用打火機等明火檢查可能引發爆炸，應避免,,,,,,
344,c_txt_344,choice_text,電瓶樁頭塗上何物，可以防止腐蝕，並使導電良好：,油漆,黃油,柏油,2,,電瓶樁頭塗抹黃油可有效防止氧化腐蝕，保持導電良好,,,,,,
345,c_txt_345,choice_text,故障車輛實施供電救援時，使用之跨接導線，應：,較細,較粗,一般銅線?則通電良好,2,,故障車輛供電救援時，應使用較粗的跨接導線，確保電流傳輸良好,,,,,,
346,c_txt_346,choice_text,起動馬達使用之電源係來自：,發電機供給,電瓶供給,發電機和電瓶供給,2,,起動馬達所需電源來自電瓶，是啟動引擎的主要動力來源,,,,,,
347,c_txt_347,choice_text,車上安裝過多耗電電器裝置時：,增加馬力,易發生火燒車,對引擎無任何影響,2,,安裝過多耗電電器可能導致電路負荷過大，容易引發火燒車,,,,,,
348,c_txt_348,choice_text,引擎冷卻水內之防銹劑：,須定期更換,冷卻水有變混濁再更換,永久不必更換,1,,引擎冷卻水中的防銹劑會隨時間失效，需定期更換以保護冷卻系統,,,,,,
349,c_txt_349,choice_text,冷卻水產生水垢，容易使引擎冷卻系統：,循環不良,溫度下降,防止漏水,1,,冷卻水產生水垢會阻塞水道，導致引擎冷卻系統循環不良，影響散熱,,,,,,
350,c_txt_350,choice_text,若冷卻水溫錶所顯示的溫度超出正常範圍，應：,保持車速繼續行駛,儘快將車輛安全的靠邊停駛,降低車速繼續行駛,2,,冷卻水溫過高表示引擎過熱，應立即安全靠邊停車檢查，避免引擎嚴重損壞,,,,,,
351,c_txt_351,choice_text,空氣濾清器太髒未更換，會造成：,耗油,降低馬力,以上皆是,3,,骯髒的空氣濾清器會阻礙進氣，導致燃燒不完全，進而增加油耗並降低引擎馬力,,,,,,
352,c_txt_352,choice_text,火星塞不良，容易造成：,加速無力、耗油,發動困難,以上皆是,3,,不良的火星塞會導致點火不正常，引起加速無力、油耗增加，且發動引擎會更困難,,,,,,
353,c_txt_353,choice_text,引擎溫度錶指針偏向 H 處，表示溫度：,正常,過高,過低,2,,"引擎溫度錶指針偏向""H""（High）代表引擎溫度過高，需要立即檢查處理以防損壞",,,,,,
354,c_txt_354,choice_text,汽車方向盤間隙過大時，會產生：,無法轉向,轉向操作不穩,不影響轉向,2,,方向盤間隙過大表示轉向系統有問題，會導致轉向不精確、操作不穩，影響行車安全,,,,,,
355,c_txt_355,choice_text,動力轉向裝置的主要優點，為：,可改變減速比,可增大轉向角度,轉向時可減少駕駛人的操作力,3,,動力轉向裝置利用輔助動力，能顯著減輕駕駛人轉動方向盤所需的力氣，使操作更輕鬆,,,,,,
356,c_txt_356,choice_text,將點煙器完全推入，當加熱完成後會自動彈出，使用後將其歸回原位行車中：,應全神貫注駕駛，不得使用點煙器,自認安全，即可使用點煙器,抽菸提神，當然必須使用點煙器,1,,行車中應專心駕駛，避免任何可能分散注意力的行為，使用點煙器會影響駕駛專注度,,,,,,
357,c_txt_357,choice_text,開車調整座椅之時機為：,車輛行駛前,車輛行駛中,車輛行駛後,1,,調整座椅應在車輛行駛前完成，確保駕駛姿勢正確舒適，以維持行車安全,,,,,,
358,c_txt_358,choice_text,駕駛座頭枕之高度，應如何調整才安全：,調整在駕駛人頭頂以上,調整在駕駛人肩膀以下,調整與駕駛人耳?同高,3,,頭枕高度應與駕駛人耳?同高，或頭頂切齊，能在發生追撞時提供最佳的頸部保護,,,,,,
359,c_txt_359,choice_text,後車門之兒童安全鎖，其作用是避免兒童於後座不小心開啟車門，致使發生危險當兒童安全鎖置於關閉位置時：,只能從車內開啟後車門,只能從車外開啟後車門,車內、車外都不能開啟後車門,2,,兒童安全鎖在關閉位置時，後車門只能從車外開啟，防止車內兒童誤觸開門造成危險,,,,,,
360,c_txt_360,choice_text,要開啟後行李箱，一般可使用車內行李箱蓋釋放按鈕來開啟，在何種時機下，開啟才安全：,車輛停好後,車輛停好，排檔桿置於停車檔後,車輛停好，排檔桿置於停車檔，並拉起手煞車後,3,,開啟後行李箱前，應確保車輛已停妥、排檔桿在 P 檔並拉緊手煞車，防止車輛滑動或意外,,,,,,
361,c_txt_361,choice_text,汽車裝置照後鏡及室內鏡，其功能為：,幫助駕駛人增大兩側視野及掌握車身後方的路況,方便駕駛人化妝用,作為行車娛樂系統替代螢幕之用,1,,照後鏡和室內鏡主要功能是擴大駕駛視野，觀察兩側及車後路況，確保變換車道或倒車安全,,,,,,
362,c_txt_362,choice_text,汽油引擎正常之排氣顏色為：,黑色,藍白色,無色,3,,汽油引擎在正常燃燒下，排氣應是無色透明，表示燃燒完全且引擎狀況良好,,,,,,
363,c_txt_363,choice_text,汽油引擎排氣顏色為黑色，表示：,燃燒完全,燃燒不完全,燃燒引擎機油,2,,黑色排氣表示燃油燃燒不完全，可能為空氣濾清器堵塞、點火不良或噴油嘴故障,,,,,,
364,c_txt_364,choice_text,自排車要發動引擎時，應將排檔桿放在：,D,R,P 之位置上,3,,自排車發動引擎時，排檔桿必須置於 P（停車）檔位，以確保車輛不會在發動時意外移動,,,,,,
365,c_txt_365,choice_text,自排車要將排檔桿從「P」檔排到「R」檔或「D」檔時，須先：,踩油門,踩煞車,直接排入,2,,自排車換檔時，尤其從 P 檔換到行駛檔位，必須先踩住煞車踏板，以防止車輛暴衝,,,,,,
366,c_txt_366,choice_text,自排車輛停車，駕駛人離開座位前，除應將手煞車拉緊外，排檔桿位置應置於：,Ｄ檔,Ｒ檔,Ｐ檔以防止車輛滑動,3,,自排車停車離開前，排檔桿應置於 P（停車）檔，並拉緊手煞車，以確保車輛完全固定不滑動,,,,,,
367,c_txt_367,choice_text,自排車多數為前輪驅動，拖吊時除先放手煞車外，然後用什麼方式拖吊，才不致造成變速機構損壞：,前輪吊起，後輪著地，由前拖吊的方式,後輪吊起，前輪著地，由後拖吊的方式,四輪著地，由後拖吊的方式,1,,前輪驅動自排車拖吊時，需將驅動輪（前輪）吊起，避免變速箱因空轉而損壞,,,,,,
368,c_txt_368,choice_text,駕車時由前進檔換入倒檔，或是由倒檔換入前進檔時：,不一定要車輛完全停止後再操作,一定要車輛完全停止後再操作,停不停都不影響操作,2,,無論是從前進檔換倒檔或反之，都必須在車輛完全停止後操作，以保護變速箱並避免危險,,,,,,
369,c_txt_369,choice_text,檢查輪胎氣壓必須在：,隨時均可,開車後輪胎高於常溫時,未開車前輪胎處於常溫時,3,,輪胎氣壓應在輪胎冷卻、未行駛前檢查，此時的測量值最準確，能反映真實胎壓,,,,,,
370,c_txt_370,choice_text,輪胎氣壓不足時，易造成：,輪胎兩側磨損,輪胎中央磨損,轉向變輕,1,,輪胎氣壓不足時，胎面中間會凹陷，導致胎面兩側接觸地面較多，進而造成兩側過度磨損,,,,,,
371,c_txt_371,choice_text,輪胎氣壓太低會造成：,省油,方向盤較輕,方向盤變重及耗油,3,,胎壓過低會增加輪胎滾動阻力，導致方向盤變重，並使引擎負荷增加而耗油,,,,,,
372,c_txt_372,choice_text,汽車各個輪胎胎壓不同時，易造成：,引擎爆震,行駛偏向,不影響,2,,各輪胎胎壓不均會導致抓地力不同，影響車輛平衡，造成行駛時方向容易偏向,,,,,,
373,c_txt_373,choice_text,輪胎構造中，那一部份強度最弱：,胎面,胎邊（側面）,胎唇,2,,輪胎胎邊的橡膠層較薄，缺乏鋼絲或尼龍層強化，因此是輪胎構造中強度最弱的部分,,,,,,
374,c_txt_374,choice_text,輪胎胎面中央的花紋有較嚴重摩耗，其原因為：,輪胎氣壓過高,輪胎氣壓過低,負載過多,1,,輪胎氣壓過高會使胎面中央部分凸起，與地面接觸面積集中於中央，導致中央磨損嚴重,,,,,,
375,c_txt_375,choice_text,車胎過度的磨損：,車輛行駛會更四平八穩,會影響車輛的轉向及煞車距離,只要不爆胎，就可繼續行駛,2,,輪胎過度磨損會降低抓地力，嚴重影響車輛的操控性、轉向反應及煞車距離，危及安全,,,,,,
376,c_txt_376,choice_text,連續使用煞車導致煞車鼓溫度升高後，煞車效果將：,變大,變小,不變,2,,連續煞車會導致煞車系統過熱（煞車衰退），摩擦力降低，使煞車效果明顯變差,,,,,,
377,c_txt_377,choice_text,汽車連續下坡，長時間使用煞車時，煞車油油溫容易：,升高,不變,降低而影響行車安全,1,,長時間連續煞車會使煞車系統產生大量熱能，導致煞車油溫度升高，可能影響煞車性能,,,,,,
378,c_txt_378,choice_text,下長陡坡聞到有燒焦臭味，其原因可能是：,排氣管過熱,離合器打滑,煞車使用過度,3,,下長陡坡時若頻繁或長時間踩煞車，煞車片會過熱產生燒焦臭味，即煞車過度使用,,,,,,
379,c_txt_379,choice_text,使用煞車時，車頭向右偏或左偏，是因為：,煞車油太多,兩前輪可能有一輪煞車失常,煞車油管內有空氣,2,,煞車時車頭偏向，通常是因為左右兩側前輪的煞車力道不均，可能有一輪煞車失常,,,,,,
380,c_txt_380,choice_text,煞車踏板踩下時，感到軟軟的，可能原因是因為：,油管阻塞,煞車來令上有機油,煞車油管內有空氣,3,,煞車踏板踩下感覺軟綿無力，通常是煞車油管內有空氣，壓縮性氣體影響煞車傳導力道,,,,,,
381,c_txt_381,choice_text,緊踩煞車踏板不放，再發動引擎，此時若發現煞車踏板有下降約一吋，即表示：,正常現象,煞車漏油,真空煞車輔助器故障,1,,這是真空煞車輔助器作用的正常現象，引擎發動後真空產生，會協助推動煞車踏板下降,,,,,,
382,c_txt_382,choice_text,領有學習駕駛證學習道路駕駛之行駛路線，須報請哪個機關核准：,公路監理機關,公路或市區道路主管機關,當地警察機關,2,,學習道路駕駛的行駛路線，需向公路或市區道路主管機關申請核准，確保練習安全合規,,,,,,
383,c_txt_383,choice_text,領有學習駕駛證學習道路駕駛時，應在哪些道路實施始為恰當：,公路或市區道路主管機關核定之道路,一般平面道路,快速公路或高速公路,1,,學習道路駕駛應在經公路或市區道路主管機關核定的道路上進行，確保練習環境安全,,,,,,
384,c_txt_384,choice_text,領有學習駕駛證學習道路駕駛時，如未領有駕駛執照之人在旁監護指導者，屬違規行為，應處以：,罰鍰,扣車,吊銷牌照,1,,學習道路駕駛必須有具備合格駕駛執照者在旁指導，否則屬於違規，將會被處以罰鍰,,,,,,
385,c_txt_385,choice_text,道路駕駛練習時除攜帶行車執照外，並應隨身攜帶什麼證件：,學生證,學習駕駛證,身分證,2,,道路駕駛練習時，除行車執照外，必須隨身攜帶學習駕駛證，以證明合法練習資格,,,,,,
386,c_txt_386,choice_text,雖帶有學習駕駛證，而在未經許可之道路或規定之時間，開車練習道路駕駛者：,屬於違規的行為應處以罰鍰,有駕駛教練在旁指導即可,並無特別規定,1,,即使持有學習駕駛證，若在未經核准的道路或時間練習，仍屬違規行為，將被處以罰鍰,,,,,,
387,c_txt_387,choice_text,禁止停車路段，其禁止時間為每日之：,上午 7 時至晚間 8 時,下午 7 時至上午 8 時,全天 24 小時如有延長或縮短之必要時，應以標誌及附牌標示之,1,,禁止停車路段通常指每日上午 7 時至晚間 8 時，特殊時間會另以標誌或附牌標示說明,,,,,,
388,c_txt_388,choice_text,禁止臨時停車路段，其禁止時間為每日之：,上午 7 時至晚間 8 時,下午 7 時至上午 8 時,全天 24 小時如有縮短之必要時，應以標誌及附牌標示之,3,,禁止臨時停車路段通常為全天 24 小時禁止，如有特殊情況縮短，會以標誌及附牌標示,,,,,,
389,c_txt_389,choice_text,禁止臨時停車路段：,禁止臨時停車，但可以停車,禁止停車，但可以臨時停車,不得臨時停車也不得停車,3,,禁止臨時停車的區域表示任何形式的停車行為（包含臨時和長時間停車）都不被允許,,,,,,
390,c_txt_390,choice_text,禁止停車路段：,禁止臨時停車，但可以停車,禁止停車，但可以臨時停車,不得停車也不得臨時停車,2,,禁止停車路段允許短時間的臨時停車，例如上下客或裝卸物品，但不可長時間停車,,,,,,
391,c_txt_391,choice_text,停車時應依車輛順行方向緊靠道路右側，但單行道應緊靠路邊停車；其右側前後輪胎外側距離緣石或路面邊緣，不得逾：,40 公分,50 公分,60 公分,1,,停車時，輪胎外側距緣石或路面邊緣應保持在 40 公分以內，確保不影響交通及行人,,,,,,
392,c_txt_392,choice_text,小型汽車於路邊臨時停車時，應依車輛順行方向緊靠道路右側，其右側前後輪胎外側距離緣石或路面邊緣不得超過：,60 公分,70 公分,80 公分,1,,小型車路邊臨時停車，輪胎外側距離緣石或路面邊緣不得超過 60 公分，以便交通順暢,,,,,,
393,c_txt_393,choice_text,汽車須臨時停車時，應在無禁止臨時停車路段：,依車輛順行方向緊靠道路右側停車,可以任意停車,顯示危險警告燈即可停車,1,,臨時停車必須在合法路段，並依順行方向緊靠道路右側，以維護交通秩序與安全,,,,,,
394,c_txt_394,choice_text,汽車可停車路段，若無停車位時:,可以併排停車,可任意併排停車,不得併排停車,3,,即使在可停車路段，若無合法停車位，也絕不可併排停車，此行為嚴重妨礙交通且違法,,,,,,
395,c_txt_395,choice_text,行駛於長度 4 公里以上或經管理機關公告之隧道時小型車應保持：,40 公尺,50 公尺,60 公尺以上之行車安全距離,2,,行駛於長隧道時，小型車應保持 50 公尺以上的安全距離，以便緊急狀況時有足夠反應空間,,,,,,
396,c_txt_396,choice_text,汽車行駛於長度 4 公里以上或經管理機關公告之隧道內因隧道壅塞、事故導致車速低於每小時 20 公里或停止時，仍應保持：,20 公尺,30 公尺,50 公尺?以上之安全距離,1,,隧道內車速低於 20 公里或停止時，仍應保持 20 公尺以上安全距離，防止連環追撞,,,,,,
397,c_txt_397,choice_text,駕駛人開車時應攜帶之重要證件為：,行車執照、駕駛執照及強制責任保險卡,故障標誌,隨車工具,1,,駕駛上路必須攜帶行車執照、駕駛執照及強制責任保險卡，以證明車輛和駕駛人合法性,,,,,,
398,c_txt_398,choice_text,汽車行駛至設有禁止迴車標誌、禁止左轉標誌，劃有分向限制線、禁止超車線或禁止變換車道線之路段：,不得迴車,可以倒車,無來車時可迴車,1,,設有禁止迴車標誌或相關標線的路段，明確規定不得迴轉，以維護交通秩序和安全,,,,,,
399,c_txt_399,choice_text,汽車在設有彎道、陡坡、狹橋、隧道標誌之路段，或是鐵路平交道路段：,為行車方便可倒車,可以超車,不得超車,3,,彎道、陡坡、狹橋、隧道及鐵路平交道等路段因視線不佳或潛在危險，一律禁止超車,,,,,,
400,c_txt_400,choice_text,年齡 1～4 歲且體重在 10～18 公斤之幼童乘坐小客車：,應坐於車輛後座之幼童專用座椅，予以束縛或定位,由成人陪同，坐於前座並繫上安全帶,以上皆可,1,,1~4 歲且 10~18 公斤幼童應乘坐後座的幼童專用座椅，並正確束縛固定，確保乘車安全,,,,,,
401,c_txt_401,choice_text,執行任務完畢的消防車、救護車、警備車、工程救險車及毒性化學物質災害事故應變車其行車速度應：,不受限制,每小時 50 公里,依道路規定行駛,3,,執行完畢的特種車輛不再享有任務優先權，應恢復遵守一般道路的速限規定行駛,,,,,,
402,c_txt_402,choice_text,行駛郊區道路，該路段如未設有速限標誌：,可隨自己喜好開車,趕時間可超速行駛,時速不得超過 50 公里,3,,郊區道路若無特別速限標誌，一般小客車的最高時速不得超過 50 公里，確保行車安全,,,,,,
403,c_txt_403,choice_text,汽車裝載時應依規定，下列何者正確：,車廂以外得載人,小型汽車附掛之拖車可裝載任何物品,貨車駕駛室或小客車之前座乘人不得超過規定之人數,3,,無論貨車或小客車，駕駛室或前座載客人數均有法定上限，不可超載以維安全,,,,,,
404,c_txt_404,choice_text,領有牌照之自用小客車，其出廠年份超過 10 年以上者，每年至少定期檢驗：,2 次,3 次,4 次,1,,自用小客車出廠逾 10 年者，每年需定期檢驗 2 次，確保車輛符合安全標準,,,,,,
405,c_txt_405,choice_text,小型車輛全高不得超過車輛全寬之 1.5 倍，其最高不得超過：,2.75 公尺,2.85 公尺,2.5 公尺,2,,小型車輛的全高有法定限制，不得超過 2.85 公尺，以確保車輛能順利通過限高設施,,,,,,
406,c_txt_406,choice_text,小型車行駛高速公路或快速公路，前後兩車間之行車安全距離為，在正常天候狀況下，依車輛速率之每小時公里數值：,除以二,除以三,除以四所得之數值，其單位為公尺,1,,小型車在高速公路安全距離計算公式為：時速（公里/小時）除以 2，單位為公尺,,,,,,
407,c_txt_407,choice_text,高速公路違規行駛路肩，經取締處以：,罰鍰,記點不罰鍰,罰鍰並違規記點,3,,高速公路違規行駛路肩屬嚴重違規行為，除處以罰鍰外，並會被記違規點數,,,,,,
408,c_txt_408,choice_text,汽車行駛高速公路或快速公路，其輪胎胎面不得磨損至中華民國國家標準 CNS1431 汽車用外胎（輪胎）標準或 CNS4959 卡客車用翻修輪胎標準所訂之,任一胎面磨耗指示點,任一點不足 1.5 公釐,任一點不足 1 公釐,1,,輪胎磨損至任一胎面磨耗指示點，即表示輪胎已達磨耗極限，需立即更換，以免影響安全,,,,,,
409,c_txt_409,choice_text,汽車駕駛人行駛高速公路，未保持安全距離因而肇事致人死亡者，處罰：,吊扣駕駛執照,吊銷駕駛執照,吊銷車輛牌照,2,,未保持安全距離致人死亡屬重大肇事，將被吊銷駕駛執照，嚴重影響行車權利,,,,,,
410,c_txt_410,choice_text,車禍中不醒人事的骨折傷患：,除非情況危急，否則不得任意移動,搬動傷者前，應先處理呼吸困難、出血、骨折等情形,以上皆是,3,,對於不省人事的骨折傷患，首要確保呼吸道暢通，止血，並盡可能不要移動，除非有即刻危險,,,,,,
411,c_txt_411,choice_text,行駛中如發現道路上設有交通錐、拒馬、護欄等施工封閉設施或機具，但卻無施工人員時，表示：,尚未開始施工，可將封閉設施移開並小心通過,施工完畢但尚未撤除施工設施或機具，可將封閉設施移開並小心通過,不得擅自進入施工區域或碰撞施工設施,3,,施工設施表示該區域有潛在危險，無論有無施工人員，駕駛人均不得擅自進入或移除設施,,,,,,
412,c_txt_412,choice_text,行經施工區，車速應：,依平時行駛的速度行駛,依原來道路的最高速限行駛,依施工路段最高速限標誌指示，小心行駛,3,,行經施工區應遵守標誌指示的最高速限，減速慢行，並提高警覺，確保行車安全,,,,,,
413,c_txt_413,choice_text,遇有內側車道封閉施工時，可否使用外側路肩通行？,依「暫行路肩」標誌指示，使用路肩小心行車；並依「禁行路肩」標誌指示，停止使用路肩,施工路段都可使用路肩行車,沒看到警察就可以使用路肩,1,,路肩非一般車道，僅在有「暫行路肩」標誌指示時可通行，並應隨「禁行路肩」標誌恢復,,,,,,
414,c_txt_414,choice_text,計程車駕駛人對乘客繫安全帶之規定，已盡告知義務乘客仍不繫安全帶應處罰：,駕駛人,乘客,都不處罰,2,,計程車駕駛已告知乘客繫安全帶義務，若乘客仍不繫，則由乘客自行承擔罰則,,,,,,
415,c_txt_415,choice_text,汽缸總排氣量 550 立方公分以上大型重型機車，行駛高、快速公路，另依交通部公告規定之,路段,時段,以上皆是,3,,大型重型機車行駛高快速公路，除了排氣量規定，還需遵守交通部公告的特定路段和時段限制,,,,,,
416,c_txt_416,choice_text,汽缸總排氣量 550 立方公分以上大型重型機車行駛高速公路，其駕駛人應有,汽缸總排氣量 550 立方公分以上大型重型機車駕駛執照 1 年以上,小型車以上之駕駛執照,以上皆必備,3,,大型重型機車駕駛行駛高速公路，需具備該車種駕駛執照一年以上，且同時擁有小型車以上駕照,,,,,,
417,c_txt_417,choice_text,汽缸總排氣量 550 立方公分以上大型重型機車行駛高速公路，有同車道併駛、超車行為者處駕駛人新臺幣,"3,000 元","6,000 元","12,000 元罰鍰",2,,"大型重型機車行駛高速公路，若有同車道併駛或超車行為，將處以新臺幣 6,000 元罰鍰",,,,,,
418,c_txt_418,choice_text,行駛於長度 4 公里以上或經管理機關公告之隧道時大型車應保持：,40 公尺,50 公尺,100 公尺以上之行車安全距離,3,,行駛於長隧道時，大型車應保持 100 公尺以上的安全距離，以確保緊急情況下有足夠反應時間,,,,,,
419,c_txt_419,choice_text,下列哪些地方是高危險區，應避免停駐?,路面正落下小石塊,有防落石柵處或路邊護欄受撞擊扭曲變形,以上皆是,3,,掉落石塊、防落石柵受損或護欄變形處，都代表潛在危險，應避免停駐以防意外發生,,,,,,
420,c_txt_420,choice_text,下列何者氣象資訊與道路災害息息相關，應多加留意?,潮汐,降雨,氣溫,2,,降雨是與道路災害（如積水、坍方、視線不良）最直接相關的氣象資訊，駕駛應多加留意,,,,,,
421,c_txt_421,choice_text,下列哪種駕駛行為有誤?,隨時收聽警察廣播電台，掌握即時路況訊息,如於道路上受困可利用路側之公路里程牌確認目前位置並求援,遭遇落石阻道時，可隨意將車輛停放路邊，不用特別觀察附近是否安全,3,,遭遇落石阻道時，應先觀察周圍環境，確保安全後再處理，不可隨意停車，以免造成二次危險,,,,,,
422,c_txt_422,choice_text,假設不幸受困於山區道路應如何處置?,利用公路里程牌確認目前位置後向外聯繫呼救,確認最近之安全停駐空間或緊急暫停空間，前往避險等待救援,以上皆是,3,,受困山區道路應同時利用公路里程牌確認位置求援，並尋找安全停駐或避險空間等待救援，以確保人身安全,,,,,,
423,c_txt_423,choice_text,下列何者「非」公路單位執行封橋封路等交通管制之目的?,道路橋樑致災風險提升，行駛該路段可能造成人車危害，故提前封閉道路避免人車進入危險區域而造成生命財產損失,因施工或已發生災害造成道路阻斷，為加速搶修及確保用路人安全,封路封橋只是為了造成用路人不便，行程受阻,3,,公路單位執行封橋封路等交通管制目的，是為了用路人安全及搶修作業，絕非故意造成用路人不便或行程受阻,,,,,,
424,c_txt_424,choice_text,汽車駕駛人，行經有燈光號誌管制之大眾捷運系統車輛共用通行交岔路口闖紅燈者：,"罰鍰新臺幣 1,800～5,400 元並予違規記點",吊扣駕照 1 個月,"罰鍰新臺幣 3,600～10,800 元並予違規記點",3,,"行經有燈光號誌管制之大眾捷運系統車輛共用通行路口闖紅燈，罰鍰為新臺幣 3,600 元至 10,800 元，並記違規點數",,,,,,
425,c_txt_425,choice_text,汽車行駛至有大眾捷運系統車輛共用通行，但聲光號誌故障而無交通指揮人員指揮之交岔路口時，駕駛人應,不用理會大眾捷運系統車輛的行車狀況，可直接通過,暫停、看、聽兩方無大眾捷運系統車輛駛來，始得通過,按鳴喇叭，警示行人注意，即可通過,2,,行經聲光號誌故障且無指揮人員的大眾捷運系統共用路口，應暫停、看、聽，確認無列車駛來方可通過，以確保安全,,,,,,
426,c_txt_426,choice_text,雪地行車的油門及煞車操控方式何者正確？,急踩油門及煞車才不會打滑,油門跟煞車都要很緩和的控制,與一般路面行車並無差異,2,,雪地行車時，路面摩擦力低，油門與煞車都應緩和操作，避免急踩導致車輛打滑失控,,,,,,
427,c_txt_427,choice_text,冬季行經高山地區如遇下雪，應如何行車才安全,趕緊下山以避開下雪山區,應加裝雪鏈行駛，如無雪鏈不應勉強開車，以策安全,剛下雪山區不會有行車安全疑慮,2,,冬季高山雪地行車，應加裝雪鏈以增加抓地力若無雪鏈，不應勉強開車，以確保行車安全,,,,,,
428,c_txt_428,choice_text,雪地駕車過彎操控方式何者正確?,打空檔，滑行過彎,無須連環輕踩煞車降低車速，直接開過去,連環輕踩煞車降低車速，避開彎道內的積雪、結冰,3,,雪地過彎應連環輕踩煞車降低車速，並避開積雪或結冰路面，以防打滑打空檔滑行及不減速皆危險,,,,,,
431,c_txt_431,choice_text,汽車駕駛人駕駛汽車肇事，無人受傷或死亡汽車尚能行駛，而不儘速將汽車位置標繪移置路邊，致妨礙交通者，處駕駛人新臺幣,"600 元以上 1,800 元以下","1,000 元以上 3,000 元以下","1,200 元以上 3,600 元以下罰鍰",1,,"汽車肇事無人傷亡且尚能行駛，未儘速標繪移置路邊致妨礙交通者，處新臺幣 600 元以上 1,800 元以下罰鍰",,,,,,
432,c_txt_432,choice_text,發生道路交通事故，駕駛人或肇事人應先為處置不包含以下那項,事故地點在車道或路肩者，應在適當距離處豎立車輛故障標誌或其他明顯警告設施，事故現場排除後應即撤除,不得任意移動肇事車輛及現場痕跡證據,趁沒人發現，儘速逃離現場,3,,發生道路交通事故時，應擺放警告標誌、保護現場，並通報處理逃離現場是違法行為，不屬於正確處置,,,,,,
433,c_txt_433,choice_text,道路交通事故無人傷亡且車輛尚能行駛案件，當事人使用照相工具紀錄車輛位置與現場痕跡之方式時，下列何者為非,拍攝及移車全程注意安全並放置警告標誌,以標線為基準，於前、後方將事故車輛與周邊設施攝入,阻止對方當事人使用錄影工具紀錄車輛位置與現場痕跡,3,,交通事故紀錄應注意安全，完整拍攝現場阻止對方紀錄是不當行為，雙方皆有權利紀錄現場,,,,,,
434,c_txt_434,choice_text,汽車駕駛人駕駛汽車肇事，無人受傷或死亡而未依規定處置者，處新臺幣,"1,000 元以上 3,000 元以下","1,200 元以上 3,600 元以下","1,800 元以上 5,400 元以下罰鍰；逃逸者，並吊扣其駕駛執照一個月至三個月",1,,"汽車肇事無人傷亡未依規定處置，處新臺幣 1,000 元以上 3,000 元以下罰鍰逃逸者吊扣駕駛執照 1 至 3 個月",,,,,,
435,c_txt_435,choice_text,汽車駕駛人肇事，無人傷亡汽車尚能行駛，應先標繪車輛位置及痕跡證據後，將車輛移置不妨礙交通之處，「標繪」方式包含：,使用照相工具紀錄車輛位置與現場痕跡,利用具標記功能的物品，將汽車的四個車角、機車兩個輪胎半圓與把手的位置於地面描繪,以上兩者皆是,3,,交通事故無人傷亡且車輛尚能行駛，標繪方式包含照相紀錄及利用物品描繪車輛位置與痕跡，兩者皆可使用,,,,,,
436,c_txt_436,choice_text,汽車駕駛人拆除消音器造成噪音，處罰鍰?當場禁止其行駛?吊扣汽車牌照 6 個月，於 1 年內再犯者，處：,吊銷駕照,吊扣駕照 1 個月,吊扣駕照 6 個月,3,,拆除消音器造成噪音，除罰鍰及禁止行駛外，吊扣牌照 6 個月 1 年內再犯者，吊扣駕駛執照 6 個月,,,,,,
437,c_txt_437,choice_text,車輛行經輕軌號誌化路口，如何安全通過路口？,注意有無輕軌通過，自行判斷通過路口,號誌燈指示為直行箭頭綠燈時，可自行左、右轉,遵守路口標誌標號及號誌指示行止,3,,行經輕軌號誌化路口，應嚴格遵守路口標誌、標線及交通號誌指示，確保安全通行,,,,,,
438,c_txt_438,choice_text,下列哪種駕駛行為有誤？,輕軌軌道黃線區禁止停留並儘速通過,輕軌聲光號誌警示音聲響時，不用停看聽，趕快加速通過,行經輕軌捷運共用通行交岔路口時，要遵守交通號誌,2,,輕軌聲光號誌警示音響時，表示列車靠近，應立即停看聽，確認安全後再通過，加速通過是危險行為,,,,,,
439,c_txt_439,choice_text,汽車駕駛人行駛於快車道，若有微型電動二輪車靠近時應?,不予理會繼續行駛,長按喇叭，以資警惕,減速並注意其行蹤,3,,行駛於快車道，遇微型電動二輪車靠近時，應減速並注意其動向，保持安全距離，以避免碰撞,,,,,,
440,c_txt_440,choice_text,汽車於高速公路發生交通事故後：,有人受傷或死亡時，應保持現場完整，並撥打 110、1968 或 1968App 報請警察機關或該管公路管理機關協助處理,與我無關趕快駛離,據理力爭，以脫責任,1,,高速公路發生有人傷亡事故，應保持現場完整，並立即撥打 110、1968 或使用 App 報案求援，以利處理,,,,,,
