原 id,id,type,question,option_1,option_2,option_3,answer,media_file,解析,,,,,,
349,c_txt-tf_348,choice_text,肇事處理，不可斤斤計較責任誰屬，應發揮道德精神救人為先原則，以免延誤，增大傷亡與損失,○,X,,1,,交通事故發生時，應以救護傷患為優先，避免爭執責任歸屬而延誤救援，導致傷亡擴大,○,,,,,
350,c_txt-tf_349,choice_text,發生重大交通事故，為迅速恢復交通，清除現場，可不必等待肇事處理機關之指示，即可進行,○,X,,2,,發生重大交通事故，應保護現場，等待警方或相關處理機關指示才能移動車輛或清理現場，否則可能影響證據,X,,,,,
351,c_txt-tf_350,choice_text,辦理肇事和解，應由當事人、法定代理人、監護人或繼承人為之,○,X,,1,,事故和解應由具備完全行為能力的當事人、法定代理人、監護人或繼承人親自處理，以確保法律效力,○,,,,,
352,c_txt-tf_351,choice_text,肇事責任屬於對方受傷人，為避免受到牽連，可不須送醫救治,○,X,,2,,無論肇事責任歸屬，發生事故都應立即救助傷者並送醫，這是駕駛人的基本道德與法律責任，不可推卸,X,,,,,
353,c_txt-tf_352,choice_text,汽車行駛時，乘客不可將頭或身體部位伸出窗外,○,X,,1,,汽車行駛時，乘客將頭或身體伸出窗外極其危險，可能被異物撞擊或甩出車外，應嚴格禁止,○,,,,,
354,c_txt-tf_353,choice_text,若因隧道內車道壅塞，可變換至較少車輛之車道行駛，以紓解車流量,○,X,,2,,隧道內車道壅塞時，不應任意變換車道隧道內空間受限，變換車道易釀事故，應保持原車道並依序慢行,X,,,,,
355,c_txt-tf_354,choice_text,長隧道內設有緊急聯絡電話，供車輛故障或發生車禍與災變時通報行控中心之用,○,X,,1,,長隧道內的緊急聯絡電話是供用路人於故障、事故或災變時，能迅速聯繫行控中心，獲取即時協助,○,,,,,
356,c_txt-tf_355,choice_text,行經隧道若發生交通事故，雖無人員傷亡，且車輛尚能行駛者，為求釐清事故責任，應保持事故現場完整，不得移動車輛,○,X,,2,,隧道內若發生無人傷亡且車輛仍可移動的事故，應優先將車輛移至安全處，再報警處理，避免阻礙交通並預防二次事故,X,,,,,
357,c_txt-tf_356,choice_text,汽車肇事時，為使失去知覺的傷者儘速恢復知覺，應向傷者拍打搖動,○,X,,2,,事故傷者失去知覺時，不應拍打搖動，以免造成脊椎或其他內傷加劇應確保呼吸道暢通，並等待專業救援,X,,,,,
358,c_txt-tf_357,choice_text,汽車肇事時，除非車子著火或有爆炸的危險，儘可能在車內急救傷者,○,X,,1,,若無立即危險，應盡可能在車內對傷者進行初步急救，避免不當移動造成二次傷害，並等待專業救援,○,,,,,
359,c_txt-tf_358,choice_text,汽車肇事時，如果必須將傷者抬起不可只抬他的頭和腳，要將身體每一部份平托抬起,○,X,,1,,搬運傷者時，必須維持身體呈一直線，平穩托起全身，不可只抬頭腳，以免脊椎受損造成嚴重後果,○,,,,,
360,c_txt-tf_359,choice_text,汽車駕駛人，僅需具有優良駕駛技術，不需具備急救的常識和技能,○,X,,2,,駕駛人不僅要有良好的駕駛技術，也應具備基本的急救常識和技能，以便在事故發生時能及時提供幫助,X,,,,,
361,c_txt-tf_360,choice_text,一般汽車駕駛人應參考車主手冊上之說明採用適當辛烷值之汽油,○,X,,1,,應依車主手冊指示選用適當辛烷值汽油，確保引擎正常運作，避免積碳或性能下降，影響車輛壽命,○,,,,,
362,c_txt-tf_361,choice_text,若用過低辛烷值汽油，會引起不正常燃燒，造成震爆、耗油及行駛無力等現象,○,X,,1,,使用低於引擎建議辛烷值的汽油，易導致引擎震爆、動力不足及油耗增加，長期下來將損害引擎,○,,,,,
363,c_txt-tf_362,choice_text,減少車輛不必要的負載以減輕重量，可減少耗油,○,X,,1,,減少車輛不必要的載重能有效減輕車重，降低引擎負荷，進而減少燃料消耗，達到節能效果,○,,,,,
364,c_txt-tf_363,choice_text,冷車啟動後無須於空檔加油門進行暖車，以緩步行駛可加速達到引擎正常工作溫度,○,X,,1,,冷車啟動後不需原地空檔加油暖車，應緩步行駛，讓引擎逐漸達到工作溫度，這樣更有效率且減少磨損,○,,,,,
365,c_txt-tf_364,choice_text,汽車行駛中應以平穩漸進的速度行駛，避免低速檔使用的時間過長,○,X,,1,,以平穩漸進的速度行駛，避免急加速或低速檔長時間行駛，有助於節省燃油並減少引擎磨損,○,,,,,
366,c_txt-tf_365,choice_text,汽車行駛過程中，平穩起駛，並儘量維持穩定車速行駛是最省油的駕駛方法,○,X,,1,,平穩起步、避免急加速和急煞車，並盡量維持穩定車速，是公認最有效的省油駕駛方法,○,,,,,
367,c_txt-tf_366,choice_text,開車應儘量避免尖峰時間通過車多、人多壅塞路線以免增加油耗,○,X,,1,,避開尖峰時段和擁擠路線，可減少頻繁停走，降低不必要的油耗，提升行車效率,○,,,,,
368,c_txt-tf_367,choice_text,汽車駕駛人有未依規定行駛車道之駕駛行為時，如當場不能或不宜攔截製單舉發者，得逕行舉發處罰,○,X,,1,,針對違規行駛車道，若不宜當場攔截，執法機關仍可逕行舉發處罰,○,,,,,
369,c_txt-tf_368,choice_text,"小客車附載幼童未依規定安置於安全椅者，處駕駛人新臺幣 1,500～3,000 元罰鍰",○,X,,1,,"小客車附載幼童應依規定使用安全座椅，違者將處以新臺幣 1,500 至 3,000 元罰鍰",○,,,,,
370,c_txt-tf_369,choice_text,汽車駕駛人，不依規定使用燈光者，處以罰鍰,○,X,,1,,汽車駕駛人不依規定使用燈光，屬於違規行為，將會被處以罰鍰,○,,,,,
371,c_txt-tf_370,choice_text,利用道路為工作場所，除責令行為人即時停止並消除障礙外，處行為人或雇主罰鍰,○,X,,1,,利用道路為工作場所若造成阻礙，除立即停止並消除外，行為人或雇主將會被處以罰鍰,○,,,,,
372,c_txt-tf_371,choice_text,汽車車身、引擎、底盤、電系等重要設備變更或調換時，不需向公路主管機關申請臨時檢驗,○,X,,2,,汽車重要設備如車身、引擎等變更或調換時，必須向公路主管機關申請臨時檢驗,X,,,,,
373,c_txt-tf_372,choice_text,"汽車裝載貨物行經設有地磅處所 5 公里內路段，未依標誌、標線、號誌指示過磅者，處汽車駕駛人新臺幣 90,000 元罰鍰，並得強制其過磅",○,X,,1,,汽車裝載貨物行經地磅處所 5 公里內，未依指示過磅，將處 9 萬元罰鍰並強制過磅,○,,,,,
374,c_txt-tf_373,choice_text,汽車駕駛人駕駛汽車行近未設行車管制號誌之行人穿越道時，可以快速通過，不須減速慢行，以免車道壅塞,○,X,,2,,行經未設號誌的行人穿越道時，駕駛人必須減速慢行並注意行人，確保安全,X,,,,,
375,c_txt-tf_374,choice_text,"汽車駕駛人行經有燈光號誌管制之交岔路口，紅燈右轉者，處新臺幣 600～1,800 元罰鍰",○,X,,1,,"駕駛人行經紅燈管制路口紅燈右轉，屬於違規行為，將處新臺幣 600 至 1,800 元罰鍰",○,,,,,
376,c_txt-tf_375,choice_text,年滿 68 歲小型車職業駕駛人，前一年內未受吊扣駕駛執照處分，且依規定體格檢查判定合格者，經檢附通過汽車駕駛人認知功能測驗或無患有失智症證明文件，得換發有效期間一年之小型車職業駕駛執照，或於小型車職業駕駛執照以每年加註方式延長有效期間，至年滿 70 歲止,○,X,,1,,68 歲以上小型車職業駕駛人，需經體檢合格及認知功能測驗通過，才能換發或延長職駕執照，至 70 歲為止,○,,,,,
377,c_txt-tf_376,choice_text,未領有汽車駕駛執照之人，違反道路交通管理處罰條例規定，應受吊扣駕駛執照處分，在所規定最長吊扣期間內，不得考領駕駛執照,○,X,,1,,未領照者若受吊扣處分，在最長吊扣期間內不得考領駕駛執照，以確保交通安全,○,,,,,
378,c_txt-tf_377,choice_text,機車、小客車、小客貨兩用車及小貨車所有人，應繳交車輛製造廠、代理商或進口商出具，經內政部認可，施加於車輛特定零組件之防竊辨識碼完工證明文件，始得申請新領牌照登記,○,X,,1,,特定車輛申請新領牌照時，須檢附經認可的防竊辨識碼完工證明，以加強防竊功能,○,,,,,
379,c_txt-tf_378,choice_text,汽車車身外不得附加燈飾；車燈亦不得加以噴色或黏貼膠紙,○,X,,1,,汽車車身外不得附加燈飾，車燈也不得噴色或黏貼膠紙，以符合法規並確保照明效果,○,,,,,
380,c_txt-tf_379,choice_text,四輪以上汽車在劃有快慢車道分隔線之道路行駛，除起駛、準備轉彎、準備停車或臨時停車外，不得行駛慢車道但設有快慢車道分隔島之道路不在此限,○,X,,1,,劃有快慢車道分隔線的道路，汽車原則上不得行駛慢車道，除非特定狀況如轉彎、停車,○,,,,,
381,c_txt-tf_380,choice_text,汽車不得在設有彎道、險坡、狹路標誌之路段、槽化線、交通島或道路修理地段停車,○,X,,1,,汽車禁止在危險路段、特殊標誌處、槽化線、交通島或道路修理地段停車，以維交通安全,○,,,,,
382,c_txt-tf_381,choice_text,汽缸總排氣量 550 立方公分以上之大型重型機車行駛於高速公路及快速公路，可於同車道併駛或超車,○,X,,2,,大型重型機車行駛高、快速公路，嚴禁同車道併駛或超車，應循序行駛,X,,,,,
383,c_txt-tf_382,choice_text,汽缸總排氣量 550 立方公分以上之大型重型機車行駛於高速公路及快速公路，應配戴之安全帽，且其安全帽應為全面式或露臉式,○,X,,1,,大型重型機車在高快速公路行駛時，應配戴全面式或露臉式的安全帽,○,,,,,
384,c_txt-tf_383,choice_text,汽缸總排氣量 550 立方公分以上之大型重型機車行駛高速公路及快速公路，應妥為檢查車輛其輪胎任一點胎紋深度不得不足 1 公釐,○,X,,1,,大型重型機車行駛高快速公路前，應檢查輪胎胎紋深度，任一點不得不足 1 公釐，確保行車安全,○,,,,,
385,c_txt-tf_384,choice_text,汽缸總排氣量 550 立方公分以上之大型重型機車行駛於高、快速公路，應全天開亮頭燈,○,X,,1,,大型重型機車行駛高、快速公路，規定全天開啟頭燈，以提高辨識度及行車安全,○,,,,,
386,c_txt-tf_385,choice_text,所謂「安全邊際」就是駕駛人對各種行車因素，因疏忽而發生危險時可供緩衝的限度,○,X,,1,,安全邊際是指駕駛為防範突發狀況，預留的應變緩衝空間，減少事故發生機率,○,,,,,
387,c_txt-tf_386,choice_text,有「安全邊際」觀念的駕駛人，會事先做應變的措施，去預防違規行為之人、車侵犯自己的行車安全,○,X,,1,,具備安全邊際觀念的駕駛，會提前預防潛在危險，避免自身行車安全受侵犯,○,,,,,
388,c_txt-tf_387,choice_text,「平穩駕駛」的方法，就是不急速起駛，左右轉彎慢一點，不超速急衝、不亂變換車道、保持安全間距，不驟然緊急煞車、不搶道、不爭道、不闖紅燈,○,X,,1,,平穩駕駛指避免急加速、急煞車、任意變換車道，保持安全距離，遵守交通規則,○,,,,,
389,c_txt-tf_388,choice_text,駕駛人在行車前，應先調整座椅位置，並調整左、右照後鏡、室內鏡在適當角度的位置且鏡面務必擦拭明晰，以助看清周圍狀況,○,X,,1,,行車前務必調整座椅及所有照後鏡至最佳視角並保持清晰，確保周圍視野無礙,○,,,,,
390,c_txt-tf_389,choice_text,開車起駛，眼睛之視距不可太遠，應隨車速之增加而把視距加遠,○,X,,1,,駕車時視距應隨車速調整，車速越快，視線應看得越遠，以便及早應變,○,,,,,
391,c_txt-tf_390,choice_text,後車跟隨前車，其最小安全跟車距離，須大於停車距離,○,X,,1,,後車最小安全跟車距離必須大於停車所需距離，以確保緊急煞車時能避免追撞,○,,,,,
392,c_txt-tf_391,choice_text,避免碰撞的準則為保持安全跟車距離,○,X,,1,,保持足夠的安全跟車距離，是避免追撞事故發生的最重要準則,○,,,,,
393,c_txt-tf_392,choice_text,發生肇事的主因為跟車太近、任意超車、任意變換車道、搶道轉彎、開快車搶時間,○,X,,1,,肇事主因常是駕駛行為不當，如跟車過近、任意超變換車道、搶道及超速等,○,,,,,
394,c_txt-tf_393,choice_text,反應距離，是指汽車駕駛人於行進間發現任何狀況時所採取的因應措施，其反應時間內車輛所行駛之距離,○,X,,1,,反應距離是駕駛發現狀況到採取措施前，車輛移動的距離，受反應時間影響,○,,,,,
395,c_txt-tf_394,choice_text,汽車軸距愈長、輪距愈寬，所需最小迴轉半徑愈大,○,X,,1,,汽車軸距與輪距越長越寬，轉彎所需的最小迴轉半徑越大，影響操控性,○,,,,,
396,c_txt-tf_395,choice_text,視野為駕駛人兩眼注視正前方時，對於兩側事物所能感受之能力或界限,○,X,,1,,視野是指駕駛在注視前方時，能感知兩側事物的範圍或能力,○,,,,,
397,c_txt-tf_396,choice_text,汽車車速愈快，駕駛人的視野愈大，故在遠方的景色較易看清楚,○,X,,2,,汽車車速越快，駕駛人的視野反而會變窄，對遠方的景色辨識能力會下降,X,,,,,
398,c_txt-tf_397,choice_text,汽車行駛速度愈快，駕駛人的視野變窄、視力變差,○,X,,1,,汽車行駛速度加快會導致駕駛視野變窄，同時視覺敏銳度也可能下降,○,,,,,
399,c_txt-tf_398,choice_text,下雨時路面變滑，急轉彎、急煞車都會使車身橫滑，應小心駕駛,○,X,,1,,下雨路滑時，急轉彎或急煞車易導致車輛失控打滑，務必小心慢行,○,,,,,
400,c_txt-tf_399,choice_text,彎道行駛輪胎打滑時，絕不可踩煞車，最安全的措施是放鬆油門,○,X,,1,,彎道輪胎打滑時，應放鬆油門並輕打方向盤修正，避免急踩煞車導致失控,○,,,,,
401,c_txt-tf_400,choice_text,汽車直行中發現車尾向右側滑，方向盤應該略向右邊修正,○,X,,1,,車尾向右側滑時，方向盤應順著滑動方向輕微向右修正，以穩定車身,○,,,,,
402,c_txt-tf_401,choice_text,把小孩留在車內，離座時應取下鑰匙並上鎖，始可遠離車輛，但不可超過 20 分鐘,○,X,,2,,為了兒童安全，絕對不應將小孩單獨留在車內，時間長短都會有危險,X,,,,,
403,c_txt-tf_402,choice_text,汽車駕駛人駕駛汽車肇事致人受傷或死亡者，應即採取救護措施及依規定處置，並通知警察機關處理，不得任意移動肇事汽車及現場痕跡證據；但肇事致人受傷案件當事人均同意時，應將肇事汽車標繪後，移置不妨礙交通之處所,○,X,,1,,肇事致傷亡應先救護並報警，不得移動現場若僅受傷且雙方同意，可標繪後移車,○,,,,,
404,c_txt-tf_403,choice_text,大部份的行車事故，都是因為汽車駕駛人的疏忽、錯誤，及不良的駕駛習慣所造成,○,X,,1,,行車事故主要源於駕駛人疏忽、錯誤判斷或不良駕駛習慣，而非偶然,○,,,,,
405,c_txt-tf_404,choice_text,發現車禍與我無關趕快駛離現場，不須報警,○,X,,2,,發現車禍即使與己無關，仍應停車協助或報警，不可逕自離去,X,,,,,
406,c_txt-tf_405,choice_text,行車事故責任未明時，當事人得向警察機關或公路監理機關申請鑑定,○,X,,2,,行車事故責任未明時，當事人應向「行車事故鑑定委員會」申請鑑定,X,,,,,
407,c_txt-tf_406,choice_text,交通事故當事人對於行車事故鑑定委員會之鑑定結果不服時，得於接到鑑定責任意見書之翌日起 30 日內，向覆議委員會申請覆議,○,X,,1,,當事人對鑑定結果不服，可於 30 日內向覆議委員會申請覆議，以維權益,○,,,,,
408,c_txt-tf_407,choice_text,駕駛前服用感冒藥、多量鎮定劑，應不影響身心狀況，仍可繼續駕駛,○,X,,2,,服用感冒藥或鎮定劑可能影響反應力及判斷力，不應駕車，以免發生危險,X,,,,,
409,c_txt-tf_408,choice_text,飲酒後，會使視覺能力變差，運動反射神經遲鈍，肇事率增加,○,X,,1,,飲酒會嚴重影響視力、反應力，導致判斷遲鈍，大幅提高肇事風險，絕對禁止酒駕,○,,,,,
410,c_txt-tf_409,choice_text,汽車駕駛人若喝酒後，會使反應遲延，視力增加,○,X,,2,,喝酒後反應會遲延，但視力會「變差」而非增加，嚴重影響行車安全,X,,,,,
411,c_txt-tf_410,choice_text,兒童須乘坐於小客車之前座,○,X,,2,,兒童應依規定乘坐於後座，並使用適當的兒童安全座椅或增高墊，前座不安全,X,,,,,
412,c_txt-tf_411,choice_text,汽、機車所有人將車輛借予他人使用時，除應檢查其有無駕照及身心狀況外，並應將車況詳為告知,○,X,,1,,出借車輛時，車主有責任確認借用人有駕照、身心狀況良好，並告知車輛狀況,○,,,,,
413,c_txt-tf_412,choice_text,汽車加油後，油箱蓋應鎖緊才可減少油料蒸發損失，並保持油料清潔,○,X,,1,,加油後務必鎖緊油箱蓋，可避免油料蒸發流失並保持油品潔淨，確保行車安全,○,,,,,
414,c_txt-tf_413,choice_text,汽車駛入加油站加油時，引擎應關閉，並不得抽菸或撥、接手機，以免發生危險,○,X,,1,,在加油站加油時，必須關閉引擎、禁菸、禁止使用手機，以防引發火災爆炸,○,,,,,
415,c_txt-tf_414,choice_text,汽車加油要打開加油口旋轉蓋時，油箱內可能具有壓力，應依逆時針方向先開啟一半，等「嘶嘶」聲停止後，再完全打開，以免剩油噴出造成傷害,○,X,,1,,開啟油箱蓋時，應先輕微旋開釋放內部壓力，待聲音停止後再完全打開，防止油料噴濺,○,,,,,
416,c_txt-tf_415,choice_text,汽車加完油後，要將加油口蓋轉緊時，應依順時針方向旋轉至棘輪發出聲響為止,○,X,,1,,加完油後，應順時針方向旋緊加油口蓋，直到棘輪發出聲響，確保密封,○,,,,,
417,c_txt-tf_416,choice_text,道路駕駛練習，行車前不必實施車輛安全檢查，因為那是駕駛教練的工作,○,X,,2,,道路駕駛練習前仍須進行車輛安全檢查，這是駕駛人與教練共同的責任，確保安全,X,,,,,
418,c_txt-tf_417,choice_text,夜間行車，若燈光照射距離變遠，即表示為下坡路段,○,X,,1,,夜間行車，當頭燈照射距離變長時，通常表示車輛正在行駛下坡路段,○,,,,,
419,c_txt-tf_418,choice_text,汽車下坡時，如關掉引擎，動力方向盤和煞車增壓器不能正常運作，易發生事故,○,X,,1,,汽車下坡關閉引擎會導致動力方向盤及煞車增壓器失效，極易造成操控困難及事故,○,,,,,
420,c_txt-tf_419,choice_text,汽車下長坡道時，應儘量使用腳煞車，勿過度使用引擎煞車,○,X,,2,,汽車下長坡道應多運用引擎煞車，避免過度使用腳煞車導致過熱失效，確保安全,X,,,,,
421,c_txt-tf_420,choice_text,汽車下長坡道時，如果能適當運用引擎煞車，不但會減少車輛損壞率，且最安全,○,X,,1,,長坡道適當運用引擎煞車，可減輕腳煞車負擔，降低損壞率，並提高行車安全性,○,,,,,
422,c_txt-tf_421,choice_text,汽車行駛於長下坡，為避免煞車過度使用而失靈，應將檔位排入低速檔，配合引擎煞車而勿過度使用腳煞車,○,X,,1,,長下坡應使用低速檔配合引擎煞車，避免腳煞車過熱失效，以維行車安全,○,,,,,
423,c_txt-tf_422,choice_text,自排車之引擎煞車效果，較手排車為佳,○,X,,2,,手排車透過手動換檔，引擎煞車效果通常較自排車為佳，提供更直接的制動力,X,,,,,
424,c_txt-tf_423,choice_text,汽車行經坡道，上坡時不得蛇行前進，下坡時不得關閉引擎或放空檔滑行,○,X,,1,,行經坡道時，上坡勿蛇行；下坡勿關引擎或空檔滑行，以確保車輛控制及安全,○,,,,,
425,c_txt-tf_424,choice_text,汽車行經坡度大約相等的上、下坡道，上坡時若以 2 檔行駛，下坡時應以 3 檔或 4 檔行駛，既可省油又可節省時間,○,X,,2,,下坡時應使用低檔位輔助引擎煞車，以維持車速並保護煞車系統，而非使用高檔位,X,,,,,
426,c_txt-tf_425,choice_text,行車時可使用超速傳動檔（○/D 檔）來做引擎煞車,○,X,,2,,超速傳動檔（O/D 檔）主要用於高速巡航省油，不適合作為主要的引擎煞車檔位,X,,,,,
427,c_txt-tf_426,choice_text,汽車加減速次數愈多，排放廢氣污染愈嚴重,○,X,,1,,頻繁加減速會導致引擎燃燒不完全，增加廢氣排放量，加重空氣污染,○,,,,,
428,c_txt-tf_427,choice_text,急速踩放油門踏板，會造成耗油與增加排放污染氣體之不良現象,○,X,,1,,急踩油門會增加油耗，並導致廢氣排放量上升，對環境造成不良影響,○,,,,,
429,c_txt-tf_428,choice_text,汽車行駛速度愈高，則愈省油,○,X,,2,,汽車並非行駛速度越高越省油，通常在特定經濟車速下（例如時速 60-90 公里）最省油,X,,,,,
430,c_txt-tf_429,choice_text,在同一車速下，使用低速檔的輸出扭力，較使用高速檔的輸出扭力為大,○,X,,1,,同一車速下，低速檔的齒輪比大，能提供更大的輸出扭力，適合爬坡或起步,○,,,,,
431,c_txt-tf_430,choice_text,行車速度，可不依速限標誌或標線之規定,○,X,,2,,行車速度必須嚴格遵守速限標誌或標線的規定，以確保行車安全及法規,X,,,,,
432,c_txt-tf_431,choice_text,急速起駛能縮短低速檔行駛時間，可節省油料,○,X,,2,,急速起駛會增加油耗，並非節省油料的方法；應平穩加速,X,,,,,
433,c_txt-tf_432,choice_text,駕駛汽車為了安全及節能減碳，行車車速要平穩，不急加速或急減速，且應保持安全間距,○,X,,1,,平穩駕駛、避免急加減速並保持安全距離，有助於提升行車安全、節能減碳,○,,,,,
434,c_txt-tf_433,choice_text,汽車行駛時，急加速或急煞車，不但比較耗油，輪胎、煞車來令等磨損較快，而且肇事機率也較大，但與廢氣污染無關,○,X,,2,,急加速、急煞車除了耗油、磨損零件和增加肇事率，也會導致引擎燃燒不完全，加劇廢氣污染,X,,,,,
435,c_txt-tf_434,choice_text,汽車除遇突發狀況必須減速外，不得任意驟然減速,○,X,,1,,行車中除非遇突發狀況，否則不應任意驟然減速，以免造成後車追撞危險,○,,,,,
436,c_txt-tf_435,choice_text,通過無號誌管制的交岔路口時，最好是先看左，再看右，比較安全,○,X,,1,,通過無號誌路口應減速慢行，並確認左右來車，通常是「停看聽」或「左看右看左看」,○,,,,,
437,c_txt-tf_436,choice_text,看見路上發生事故，警察已到現場處理，應繞道離開，不可好奇在現場停留觀看,○,X,,1,,路上發生事故且已有警方處理時，應盡速繞道離開，避免圍觀影響交通或救援,○,,,,,
438,c_txt-tf_437,choice_text,汽車行至交岔路口前，行車管制號誌燈如轉為黃燈時，最好事先輕踩煞車減速，讓跟隨在後的車輛提早看到你的煞車燈光，以便後車提前因應，可避免被其追撞的危險,○,X,,1,,黃燈亮時輕踩煞車預減速，可警示後車，避免因後車不及反應而造成追撞,○,,,,,
439,c_txt-tf_438,choice_text,提早使用煞車，儘量避免緊急煞車，以防後車追撞，危及車內人員之安全,○,X,,1,,提早煞車可避免緊急煞車，減少後車追撞風險，確保車內人員安全,○,,,,,
440,c_txt-tf_439,choice_text,汽車行近交岔路口前，在遠方見到行車管制號誌燈已轉為紅燈，應考量車速與車距，不任意踩油門或煞車踏板，儘量讓車輛自行滑行前進，以便節省油耗，達到節能減碳的效果,○,X,,1,,遠見紅燈時，應提前判斷路況，減少加減速，讓車輛滑行，能有效節省油耗,○,,,,,
441,c_txt-tf_440,choice_text,小型車儘量避免緊跟大型車之後行駛，前方視線易受其遮擋，如果前方有突發狀況，則無法提早應變,○,X,,1,,小型車緊跟大型車後方會阻礙視線，影響應變時間，應保持足夠安全距離,○,,,,,
442,c_txt-tf_441,choice_text,起駛、停車、變換車道、轉彎時，應顯示方向燈，預告動向，並採取平穩漸進的方式為之,○,X,,1,,起駛、停車、變換車道及轉彎時，務必使用方向燈預告，並緩慢平穩操作,○,,,,,
443,c_txt-tf_442,choice_text,駕車轉彎時除應使用方向燈及注意照後鏡之外，並轉頭察看確認安全後，始得轉彎,○,X,,1,,轉彎時，除了打方向燈和看後照鏡，更要轉頭確認盲區無障礙才可轉彎,○,,,,,
444,c_txt-tf_443,choice_text,汽車左、右兩側照後鏡，可看到側方及後方景物，所以行車轉彎、變換車道等，只要顯示方向燈、察看照後鏡即可，不需再做擺頭動作,○,X,,2,,照後鏡有盲區，轉彎或變換車道時，除打方向燈及看照後鏡外，仍需擺頭確認側後方安全,X,,,,,
445,c_txt-tf_444,choice_text,左轉彎時，行至交岔路口才顯示方向燈或手勢，換入內側車道或左轉車道，行至交岔路口中心處左轉，並不得占用來車車道搶先左轉,○,X,,2,,左轉彎應提早打方向燈並變換至內側車道，而非行至路口才操作，且不得搶道,X,,,,,
446,c_txt-tf_445,choice_text,路口左轉燈亮時，為防範突發狀況，應慢速左轉或迴轉,○,X,,1,,即使左轉燈亮，仍應慢速左轉或迴轉，以防範對向來車或行人突然出現,○,,,,,
447,c_txt-tf_446,choice_text,在交岔路口等候左轉之車輛，綠燈亮時即可搶先左轉,○,X,,2,,綠燈亮時應確認對向來車狀況，並禮讓直行車優先，不可搶先左轉,X,,,,,
448,c_txt-tf_447,choice_text,在左轉專用道上之車輛，因臨時起意，可以不左轉，改為向前直行,○,X,,2,,進入左轉專用道後，必須依規定左轉，不可臨時變更為直行，影響交通秩序,X,,,,,
449,c_txt-tf_448,choice_text,在道路行駛之汽車，對右前方行駛之機車，雖未顯示左轉方向燈，但仍應防範他突然左轉，造成交通事故,○,X,,1,,即使他車未打方向燈，駕駛仍應預判其可能動向，保持警覺，防範突發狀況,○,,,,,
450,c_txt-tf_449,choice_text,綠燈給你行的權利，但不一定給你行的安全，所以行車至交岔路口，還是必須放慢車速行駛,○,X,,1,,綠燈表示可行駛，但通過路口仍需減速慢行，確認安全無虞，避免突發狀況,○,,,,,
451,c_txt-tf_450,choice_text,路邊停車後欲起駛前進時，不用顯示方向燈，但應注意車輛前後左右動向,○,X,,2,,路邊起駛時，務必顯示方向燈預告，並注意周圍車輛及行人，確保安全,X,,,,,
452,c_txt-tf_451,choice_text,行車欲超越前方車輛，應先打右方向燈,○,X,,2,,超越前方車輛應先打左方向燈，確認安全無虞後從左側超車,X,,,,,
453,c_txt-tf_452,choice_text,汽車於劃設有行車分向線之雙向二車道超車時，應注意超車的時間與距離，滯留對向車道時間愈久，肇事危險的機率愈大,○,X,,1,,雙向二車道超車時，應確保足夠時間和距離，減少佔用對向車道時間以降低危險,○,,,,,
454,c_txt-tf_453,choice_text,行車轉向、橫越他車或超車時，都要有充裕的時間與空間,○,X,,1,,進行轉向、橫越或超車等動作時，必須確保有足夠的時間與空間，避免危險,○,,,,,
455,c_txt-tf_454,choice_text,欲超越前車時，先將排檔換高一檔，可以保持加速性能在最佳狀態,○,X,,2,,超車時應降檔以獲得更強的加速力，而非換高檔，才能迅速完成超車,X,,,,,
456,c_txt-tf_455,choice_text,汽車在轉彎時，應減速慢行，如感覺非踩煞車不可，表示在轉彎前未充分減速,○,X,,1,,轉彎時應提前充分減速，若轉彎中仍需踩煞車，表示入彎速度過快，有安全疑慮,○,,,,,
457,c_txt-tf_456,choice_text,變換車道或轉彎時，為爭取時間，無需啟用方向燈，並立即匯入或轉彎,○,X,,2,,變換車道或轉彎必須啟用方向燈預告，並確認安全後再緩慢執行，不可搶快,X,,,,,
458,c_txt-tf_457,choice_text,變換車道時應採用適當的速度，平穩漸進，是優良駕駛人應有的駕駛行為,○,X,,1,,變換車道應平穩漸進，維持適當車速，確保行車安全,○,,,,,
459,c_txt-tf_458,choice_text,在多車道之路口前，為方便左右轉向，可在雙白實線區變換車道,○,X,,2,,雙白實線區禁止變換車道，違規將影響交通安全,X,,,,,
460,c_txt-tf_459,choice_text,倒車時如無法確定車後狀況是否安全，應下車親自察看實況再行倒車,○,X,,1,,倒車前應確認後方安全，若視線不清務必下車察看，避免危險,○,,,,,
461,c_txt-tf_460,choice_text,停車時儘量停放在陰涼處所，並避免長時間開冷氣在車內休息，耗油又危險,○,X,,1,,停車應選陰涼處，長時間怠速開冷氣耗油且恐一氧化碳中毒,○,,,,,
462,c_txt-tf_461,choice_text,停車後，駕駛人及乘客應先察看後方是否有來車或行人，不可即行推開車門下車,○,X,,1,,開車門前應先確認後方無來車與行人，分段開啟，確保安全,○,,,,,
463,c_txt-tf_462,choice_text,上下車開關車門，應謹慎小心，注意察看四周有無障礙物，並注意前後有無來車、行人，確認安全後，再分段開啟車門上下車,○,X,,1,,上下車應謹慎，確認周遭無障礙物、來車及行人，分段開啟車門,○,,,,,
464,c_txt-tf_463,choice_text,開啟車門及上下車應注意後方來車，避免發生車禍，確保行車安全,○,X,,1,,開門上下車務必注意後方來車，防範追撞事故，保障安全,○,,,,,
